,0,1,name
0,Price,180.1,DEFR
1,Mkt Cap,15885.0,DEFR
2,Vol,636.4,DEFR
3,P/E,8.0,DEFR
4,P/CF,6.4,DEFR
5,EPS (TTM),22.6,DEFR
6,% ch,10.4,DEFR
7,No. of shares,88.20,DEFR
8,% ch week,13.4,DEFR
9,% ch 1-mth,34.8,DEFR
10,% ch 12-mth,118.2,DEFR
11,52 week H/L,183.6/57.0,DEFR
12,52weekHigh,183.6,DEFR
13,52weekLow,57.0,DEFR
14,Indian Promoters,45.5%,DEFR
15,Foreign collaborators,0.0%,DEFR
16,Indian inst/Mut Fund,2.9%,DEFR
17,FIIs,14.3%,DEFR
18,ADR/GDR,0.0%,DEFR
19,Free float,37.3%,DEFR
20,Shareholders,110038,DEFR
21,Pledged promoter(s) holding,0.0%,DEFR
22,REGD OFF,"Opp. Golf Course, Shastri Nagar, Yerawada, Pune - 411 006",DEFR
23,E-MAIL,investorgrievance@dfpcl.com,DEFR
24,TELEPHONE,(020) 6645 8000,DEFR
25,SECTOR,FERTILIZERS,DEFR
26,TR AGENT,"Sharepro Services, 13 AB, 2nd Floor, Sakinaka, Andheri (E), Mumbai-72",DEFR
27,AUDITOR,B. K. Khare & Co.,DEFR
28,CHM, C. K. Mehta,DEFR
29,COMP SEC, Tushar Dey,DEFR
30,YEAR OF INC, 1979,DEFR
31,BSE CODE, 500645,DEFR
32,FV (Rs), 10,DEFR
33,DIV YIELD (%), 1.7,DEFR
