,0,1,name
0,Price,8.8,PRMC
1,Mkt Cap,1107.0,PRMC
2,Vol,148.1,PRMC
3,P/E,3.6,PRMC
4,P/CF,85.1,PRMC
5,EPS (TTM),2.4,PRMC
6,% ch,3.4,PRMC
7,No. of shares,125.33,PRMC
8,% ch week,23.2,PRMC
9,% ch 1-mth,40.8,PRMC
10,% ch 12-mth,-2.4,PRMC
11,52 week H/L,10.5/5.0,PRMC
12,52weekHigh,10.5,PRMC
13,52weekLow,5.0,PRMC
14,Indian Promoters,51.5%,PRMC
15,Foreign collaborators,0.0%,PRMC
16,Indian inst/Mut Fund,0.8%,PRMC
17,FIIs,0.1%,PRMC
18,ADR/GDR,0.2%,PRMC
19,Free float,47.4%,PRMC
20,Shareholders,32559,PRMC
21,Pledged promoter(s) holding,100.0%,PRMC
22,REGD OFF,"C-125, Naraina Industrial Area, Phase-l, New Delhi - 110 028",PRMC
23,E-MAIL,investors@paramountcables.com,PRMC
24,TELEPHONE,(011) 4561 8800,PRMC
25,SECTOR,TELECOM CABLES,PRMC
26,TR AGENT,"Link Intime India, A-40, Naraina Industrial Area, Phase-II, New Delhi-28",PRMC
27,AUDITOR,Jagdish Chand & Co.,PRMC
28,CHM, Sanjay Aggarwal,PRMC
29,COMP SEC, Ratan Aggarwal,PRMC
30,YEAR OF INC, 1978,PRMC
31,BSE CODE, 530555,PRMC
32,FV (Rs), 2,PRMC
33,DIV YIELD (%), -,PRMC
