,0,1,name
0,Price,1173.8,ARTI
1,Mkt Cap,203208.0,ARTI
2,Vol,54.0,ARTI
3,P/E,47.3,ARTI
4,P/CF,45.2,ARTI
5,EPS (TTM),24.8,ARTI
6,% ch,0.2,ARTI
7,No. of shares,173.12,ARTI
8,% ch week,15.6,ARTI
9,% ch 1-mth,23.5,ARTI
10,% ch 12-mth,55.9,ARTI
11,52 week H/L,"1,229.1/662.1",ARTI
12,52weekHigh,"1,229.1",ARTI
13,52weekLow,662.1,ARTI
14,Indian Promoters,55.0%,ARTI
15,Foreign collaborators,0.0%,ARTI
16,Indian inst/Mut Fund,13.0%,ARTI
17,FIIs,2.0%,ARTI
18,ADR/GDR,0.0%,ARTI
19,Free float,30.0%,ARTI
20,Shareholders,17208,ARTI
21,Pledged promoter(s) holding,0.0%,ARTI
22,REGD OFF,"801, 801/23, GIDC Estate, Phase III,Vapi - 396 195, Dist. Valsad, Gujarat",ARTI
23,E-MAIL,investorrelations@aartigroup.com,ARTI
24,TELEPHONE,(022) 6797 6666,ARTI
25,SECTOR,CHEMICALS & PESTICIDES,ARTI
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr, Andheri (E), Mumbai-72",ARTI
27,AUDITOR,Parikh Joshi & Kothare,ARTI
28,CHM, Chandrakant V. Gogri,ARTI
29,COMP SEC, Mona Patel,ARTI
30,YEAR OF INC, 1984,ARTI
31,BSE CODE, 524208,ARTI
32,FV (Rs), 5,ARTI
33,DIV YIELD (%), 0.0,ARTI
