,0,1,name
0,Price,685.3,GDCN
1,Mkt Cap,695652.0,GDCN
2,Vol,11.6,GDCN
3,P/E,46.9,GDCN
4,P/CF,27.7,GDCN
5,EPS (TTM),14.6,GDCN
6,% ch,0.3,GDCN
7,No. of shares,1015.18,GDCN
8,% ch week,0.6,GDCN
9,% ch 1-mth,0.7,GDCN
10,% ch 12-mth,12.5,GDCN
11,52 week H/L,771.8/425.1,GDCN
12,52weekHigh,771.8,GDCN
13,52weekLow,425.1,GDCN
14,Indian Promoters,63.3%,GDCN
15,Foreign collaborators,0.0%,GDCN
16,Indian inst/Mut Fund,1.7%,GDCN
17,FIIs,28.4%,GDCN
18,ADR/GDR,0.0%,GDCN
19,Free float,6.5%,GDCN
20,Shareholders,84863,GDCN
21,Pledged promoter(s) holding,0.0%,GDCN
22,REGD OFF,"Pirojshanagar, Eastern Express Highway, Vikhroli (East), Mumbai - 400 079",GDCN
23,E-MAIL,investor.relations@godrejcp.com,GDCN
24,TELEPHONE,(022) 2518 8010,GDCN
25,SECTOR,CONSUMER PRODUCTS,GDCN
26,TR AGENT,"Computech Sharecap, 147, M. G. Road, Opp. Jehangir Art Gallery, Mumbai-01",GDCN
27,AUDITOR,Kalyaniwalla & Mistry,GDCN
28,CHM, Adi Godrej,GDCN
29,COMP SEC, P. Ganesh (VP - Fin.&Comm.),GDCN
30,YEAR OF INC, 2001,GDCN
31,BSE CODE, 532424,GDCN
32,FV (Rs), 1,GDCN
33,DIV YIELD (%), 2.2,GDCN
