,0,1,name
0,Price,189.7,SENGG
1,Mkt Cap,26533.0,SENGG
2,Vol,2.2,SENGG
3,P/E,25.5,SENGG
4,P/CF,15.2,SENGG
5,EPS (TTM),7.4,SENGG
6,% ch,3.6,SENGG
7,No. of shares,139.87,SENGG
8,% ch week,15.1,SENGG
9,% ch 1-mth,25.8,SENGG
10,% ch 12-mth,6.1,SENGG
11,52 week H/L,220.0/100.0,SENGG
12,52weekHigh,220.0,SENGG
13,52weekLow,100.0,SENGG
14,Indian Promoters,51.8%,SENGG
15,Foreign collaborators,0.0%,SENGG
16,Indian inst/Mut Fund,1.4%,SENGG
17,FIIs,2.4%,SENGG
18,ADR/GDR,0.0%,SENGG
19,Free float,44.3%,SENGG
20,Shareholders,7034,SENGG
21,Pledged promoter(s) holding,0.0%,SENGG
22,REGD OFF,"Plot No. 100, Bommasandra Indl. Area, Bangalore-560 099",SENGG
23,E-MAIL,investors@suprajit.com,SENGG
24,TELEPHONE,(080) 4342 1100,SENGG
25,SECTOR,"AUTO ANCILLARIES,FORGINGS",SENGG
26,TR AGENT,"Integrated Enterp., Ramana Residency, 4th Cross, Malleswaram, Bangalore-03",SENGG
27,AUDITOR,Varma & Varma,SENGG
28,CHM, K. Ajith Kumar Rai (MD),SENGG
29,COMP SEC, J. Medappa Gowda,SENGG
30,YEAR OF INC, 1985,SENGG
31,BSE CODE, 532509,SENGG
32,FV (Rs), 1,SENGG
33,DIV YIELD (%), 0.8,SENGG
